Name,Type,County,ElectionDate,Amount,Purpose,Description,PropNumber,VotesFor,VotesAgainst,Result
Harris County WCID 021,WD,Harris,5/7/16,5000000,Other,Water & Sewer,1,1,0,Carried
Harris County MUD 257,WD,Harris,5/7/16,7300000,Other,Road,3,1,0,Carried
Southeast Regional Management District,WD,"Harris, Montgomery",5/7/16,670000000,Refund,Road & Refunding Roads,1,1,0,Carried
Harris County MUD 257,WD,Harris,5/7/16,76000000,Other,"Water, Sewer & Drainage",1,1,0,Carried
Kaufman County MUD 05,WD,Kaufman,5/7/16,34810250,Other,Utility,1,1,0,Carried
Fort Bend County MUD 118,WD,Fort Bend,5/7/16,4200000,Other,Parks & Recreation,1,1,0,Carried
Fort Bend County LID 010,WD,Fort Bend,5/7/16,4850000,Other,Flood Control,1,1,0,Carried
Southeast Williamson County MUD 1,WD,Williamson,5/7/16,24335000,Other,Road,3,1,0,Carried
Southeast Regional Management District,WD,"Harris, Montgomery",5/7/16,80000000,Refund,Parks & Recreation Refunding,3,1,0,Carried
Port of Port Arthur ND,WD,Jefferson,5/7/16,89950000,Renovations,Port Renovations,1,1929,919,Carried
Highway 380 MMD 01,WD,Denton,5/7/16,11767500,Refund,Refunding,2,1,0,Carried
Travis County MUD 22,WD,Travis,5/7/16,102000000,Programs,"Water, Sewer & Drainage",1,2,0,Carried
Harris County MUD 257,WD,Harris,5/7/16,102000000,Refund,"Water, Sewer, Drainage & Refunding",5,1,0,Carried
Harris County MUD 257,WD,Harris,5/7/16,7300000,Refund,"Roads, Refunding",4,1,0,Carried
Williamson County MUD 23,WD,Williamson,5/7/16,80000000,Other,Road,1,1,0,Carried
Port O'Connor ID,WD,Calhoun,5/7/16,12000000,Programs,Water,1,135,59,Carried
Southeast Williamson County MUD 1,WD,Williamson,5/7/16,216022500,Refund,Refunding,4,1,0,Carried
Porter MUD,WD,Montgomery,5/7/16,49900000,Other,"Water, Sewer & Drainage",1,81,3,Carried
Highway 380 MMD 01,WD,Denton,5/7/16,29175000,Refund,Roads & Refunding Roads,4,1,0,Carried
Crosby MUD,WD,Harris,5/7/16,10000000,Other,Water & Sewer,1,1,0,Carried
Highway 380 MMD 01,WD,Denton,5/7/16,7825000,Other,Utility,1,1,0,Carried
Champions MUD,WD,Harris,5/7/16,25000000,Other,"Water, Sewer & Drainage",1,1,0,Carried
Lamar Improvement District,WD,Aransas,5/7/16,15200000,Refund,Roads & Refunding Roads,2,1,0,Carried
Lamar Improvement District,WD,Aransas,5/7/16,120400000,Refund,NavigationImprovements&Refunding,3,1,0,Carried
Southeast Williamson County MUD 1,WD,Williamson,5/7/16,97550000,Other,"Water, Sewer & Drainage",1,1,0,Carried
Parkway UD,WD,Harris,5/7/16,48205000,Programs,"Water, Sewer & Drainage",1,1,0,Carried
Kaufman County MUD 05,WD,Kaufman,5/7/16,52215375,Refund,"Water, Sewer, Drainage & Refunding",2,1,0,Carried
Highway 380 MMD 01,WD,Denton,5/7/16,19450000,Other,Road,3,1,0,Carried
Bell County MUD 2,WD,Bell,5/7/16,60000000,Programs,Road,2,2,0,Carried
Galveston County MUD 56,WD,Galveston,5/7/16,33415000,Refund,Roads & Refunding Roads,1,1,0,Carried
Southeast Williamson County MUD 1,WD,Williamson,5/7/16,22130000,Other,Parks & Recreation,2,1,0,Carried
Harris-Fort Bend Counties MUD 1,WD,Harris-Fort Bend,5/7/16,19230000,Other,"Water, Sewer, & Drainage",1,1,0,Carried
Harris-Fort Bend Counties MUD 1,WD,Harris-Fort Bend,5/7/16,19230000,Refund,Refunding,2,1,0,Carried
Cedar Port Navigation & ID,WD,Chambers,5/7/16,150000000,Refund,"Water, Sewer, Drainage & Refunding",1,1,0,Carried
Montgomery County MUD 138,WD,Montgomery,4/30/16,171000000,Programs,"Water, Sewer, Drainage & Refunding",1,1,0,Carried
Montgomery County MUD 138,WD,Montgomery,4/30/16,30600000,Programs,Parks & Recreation Refunding,2,1,0,Carried
Montgomery County MUD 138,WD,Montgomery,4/30/16,88500000,Programs,Roads & Refunding Roads,3,1,0,Carried
Harris-Waller Counties MUD 03,WD,Harris-Waller,3/31/16,354900000,Other,"Water, Sewer, Drainage & Refunding",1,1,0,Carried
Harris-Waller Counties MUD 03,WD,Harris-Waller,3/31/16,127400000,Other,Roads and Refunding,3,1,0,Carried
Harris-Waller Counties MUD 03,WD,Harris-Waller,3/31/16,32500000,Other,Parks & Recreation Refunding,2,1,0,Carried
Waller County ID 2,WD,Waller,12/31/15,20000000,Other,Transportation,5,1,0,Carried
Waller County ID 2,WD,Waller,12/31/15,20400000,Other,Road,3,1,0,Carried
Waller County ID 2,WD,Waller,12/31/15,139200000,Refund,"Water, Sewer, Drainage, & Refunding",1,1,0,Carried
Waller County ID 2,WD,Waller,12/31/15,20000000,Other,Recreation,2,1,0,Carried
Waller County ID 2,WD,Waller,12/31/15,133000000,Other,Parking,4,1,0,Carried
Crosswinds MUD,WD,Hays,11/5/15,45890000,Refund,Road & Refunding Roads,2,1,0,Carried
Crosswinds MUD,WD,Hays,11/5/15,35300000,Other,Road,1,1,0,Carried
McKinney,CITY,Collin,11/3/15,10000000,Building,Downtown Parking Structure,5,3624,6972,Defeated
Pflugerville,CITY,Travis,11/3/15,10700000,Other,Animal Care & Control,2,1945,2190,Defeated
Pflugerville,CITY,Travis,11/3/15,10700000,Other,Animal Care & Control,1,1945,2190,Defeated
McKinney,CITY,Collin,11/3/15,50000000,Building,Airport Improvements - acquisition of land and construction of facilities,2,5033,5432,Defeated
Converse,CITY,Bexar,11/3/15,1000000,Building,City Parks and Recreational Facilities,5,807,324,Carried
Converse,CITY,Bexar,11/3/15,10600000,Renovations,Street improvements,1,866,267,Carried
Cedar Park,CITY,Williamson,11/3/15,7550000,Programs,Public Safety,2,328,113,Carried
McKinney,CITY,Collin,11/3/15,64095920,Building,Streets Improvements - construction of street projects,1,7823,2730,Carried
Cedar Park,CITY,Williamson,11/3/15,20500000,Programs,Library,3,244,198,Carried
Lewisville,CITY,Denton,11/3/15,13000000,Building,Parks and Recreational Facilities - new indoor Aquatic Center,4,1827,1811,Carried
Baytown,CITY,Harris,11/3/15,12500000,Other,Golf Course,1,1602,1550,Carried
McKinney,CITY,Collin,11/3/15,22500000,Building,"Public Safety Facilities - design final phase, finish construction, design and construct indoor gun range for McKinney Public Safety Building complex ($3 Million) and design and construct two fire stations ($19.5 Million)",3,6972,3477,Carried
Lewisville,CITY,Denton,11/3/15,71600000,Building,Streets,1,2557,1073,Carried
Glenn Heights,CITY,Dallas,11/3/15,8000000,Renovations,Street Improvements - Streets and Sidewalks,3,463,99,Carried
McKinney,CITY,Collin,11/3/15,11700000,Building,Municipal Building Improvements: Accessibility Improvements to Facilities ($1.2 Million); Library expansion ($9.5 Million); design and construction of Public Works Fleet Maintenance Facility ($1 Million),4,5635,4725,Carried
Glenn Heights,CITY,Dallas,11/3/15,3500000,Building,Parks & Recreational Facilities - Community Center,2,344,212,Carried
Cedar Park,CITY,Williamson,11/3/15,63000000,Renovations,Streets & Roads,1,349,94,Carried
Trophy Club,CITY,Denton,11/3/15,5400000,Building,Municipal Building:  Construction of Joint Police/Town Hall facility.,1,815,479,Carried
Converse,CITY,Bexar,11/3/15,2000000,Building,Animal Shelter,4,797,333,Carried
Lewisville,CITY,Denton,11/3/15,39900000,Building,Parks and Recreational Facilities,2,2215,1415,Carried
Richardson,CITY,Dallas-Collin,11/3/15,2200000,Renovations,Sidewalks - replace more than 10 miles of sidewalks,4,5961,1585,Carried
Cibolo,CITY,Guadalupe,11/3/15,3500000,Other,Street & Bridge,1,1425,534,Carried
Converse,CITY,Bexar,11/3/15,800000,Renovations,City Library Facilities,6,792,346,Carried
Richardson,CITY,Dallas-Collin,11/3/15,67000000,Renovations,"Public Buildings - renovations to Animal Shelter, Fire Station #3, Library and Public Safety Complex; addition of a parking lot to Fire Training Center.",1,5094,2431,Carried
Hollywood Park,CITY,Bexar,11/3/15,3700000,Programs,Parks and Recreational Facilities,1,622,138,Carried
Richardson,CITY,Dallas-Collin,11/3/15,7230000,Renovations,"Parks and Recreational Facilities - replace playgrounds, expand hike and bike trails,  renovate Senior Center and update pool building and equipment.",3,5623,1897,Carried
Schertz,CITY,Guadalupe,11/3/15,8000000,Building,"Public Safety Facilities, including a new Fire Station.",2,1946,734,Carried
Converse,CITY,Bexar,11/3/15,2500000,Building,City Hall Complex,3,634,498,Carried
Cleburne,CITY,Johnson,11/3/15,25000000,Programs,Economic Development,1,2321,987,Carried
Converse,CITY,Bexar,11/3/15,3000000,Programs,Public Safety,2,871,263,Carried
McKinney,CITY,Collin,11/3/15,2000000,Renovations,Flood Control:  Dam rehabilitation and improvements,6,7352,3116,Carried
Schertz,CITY,Guadalupe,11/3/15,7000000,Renovations,"Street, Bridge and Sidewalk improvements",1,1960,726,Carried
Richardson,CITY,Dallas-Collin,11/3/15,38570000,Renovations,"Streets - rehabilitation projects for various collector streets, as well as local strrets and alleys.",2,6102,1474,Carried
Cedar Park,CITY,Williamson,11/3/15,5650000,Programs,Parks & Recreation,4,326,116,Carried
Mesquite,CITY,Dallas,11/3/15,125000000,Renovations,Streets - improving more than 100 miles of two-lane residential streets,1,4493,833,Carried
Canyon,CITY,Randall,11/3/15,6000000,Building,Construction of a Family Aquatic Center,1,785,675,Carried
Lewisville,CITY,Denton,11/3/15,10500000,Building,"Public Safety Facilities - new Fire Station #3, addition to police administration building and emergency operations center in City Hall basement.",3,2873,772,Carried
Glenn Heights,CITY,Dallas,11/3/15,3500000,Programs,Public Safety Facilities,1,360,199,Carried
McKinney,CITY,Collin,11/3/15,13395000,Other,Parks & Rec,7,7364,3028,Carried
Richland Hills,CITY,Tarrant,11/3/15,8900000,Building,Parks and Recreational Facilities - construction of a Recreation and Community Activity Center and surrounding green/park space.,A,514,405,Carried
Travis County,COUNTY,Travis,11/3/15,287275000,Building,Court Facilities:  new 14-story civil courthouse in downtown Austin,1,36058,37122,Defeated
Kendall County,COUNTY,Kendall,11/3/15,22000000,Building,Criminal Justice Center:  Construct a new Jail,1,2582,1902,Carried
Fort Bend County,COUNTY,Fort Bend,11/3/15,9900000,Building,Parks and Recreational Facilities: funding for parks and community Center facilities,1,33373,14993,Carried
Harris County,COUNTY,Harris,11/3/15,60000000,Programs,Park bonds,2,237863,136850,Carried
Comal County,COUNTY,Comal,11/3/15,76000000,Building,Construct new jail and renovate existing facility into additional administrative space for Office of the County Sheriff,1,6884,5300,Carried
Fort Bend County,COUNTY,Fort Bend,11/3/15,62900000,Building,"Justice Center:  construction, acquisition of and improvements to county facilities",4,28637,19391,Carried
Crockett County,COUNTY,Crockett,11/3/15,6050000,Building,Jail,2,485,250,Carried
Crockett County,COUNTY,Crockett,11/3/15,4000000,Building,Health Center,1,425,312,Carried
Fort Bend County,COUNTY,Fort Bend,11/3/15,19800000,Building,County Library facilities,3,33787,14536,Carried
Harris County,COUNTY,Harris,11/3/15,700000000,Renovations,"Road Improvement ($60,000,000 for subdivision street replacement and repair).",1,284759,103832,Carried
Fort Bend County,COUNTY,Fort Bend,11/3/15,6000000,Building,"Buildings, parking and other improvements at County Fairgrounds",2,29267,18849,Carried
Harris County,COUNTY,Harris,11/3/15,24000000,Building,Animal Care and Control:  construct a new Animal Shelter,3,231959,143806,Carried
Montgomery County,COUNTY,Montgomery,11/3/15,280000000,Renovations,"Road: road, bridge, drainage and intersection improvement projects",1,28859,16690,Carried
Natalia ISD,ISD,Medina,11/3/15,9100000,Programs,District-wide Capital Improvements Program,1,188,209,Defeated
Groesbeck ISD,ISD,Limestone,11/3/15,8000000,Other,School Building & Buses,1,389,662,Defeated
Carrizo Springs CISD,ISD,Dimmit,11/3/15,30000000,Building,School Building,1,351,450,Defeated
Nacogdoches ISD,ISD,Nacogdoches,11/3/15,43300000,Building,Construct two new schools and an addition to a third; District-wide Capital Improvements.,1,1997,2388,Defeated
Sunray ISD,ISD,Moore,11/3/15,1200000,Renovations,Construction and improvements to football stadium and track,2,72,149,Defeated
Childress ISD,ISD,Childress,11/3/15,18000000,Building,School Building,1,239,1189,Defeated
New Braunfels ISD,ISD,Comal,11/3/15,62800000,Programs,"School Buildings - two new campuses, conversion, renovation and improvements at existing District locations for facility, safety and compliance needs",1,2906,1215,Carried
Temple ISD,ISD,Bell,11/3/15,136500000,Other,"Complete multi-year improvement plan: construct new school buildings, renovations to existing buildings and athletics facilities",1,2337,1316,Carried
Aldine ISD,ISD,Harris,11/3/15,798000000,Building,School Building,1,9640,3663,Carried
Magnolia ISD,ISD,Montgomery,11/3/15,84000000,Building,"Construct new 5-6 Grade Campus; renovate/ add to five campuses; acquire land for future sites; purchase 10 new buses, update district-wide video security system, install fiber-optic network for internet, phones and HVAC.",1,3434,2049,Carried
Willis ISD,ISD,Montgomery,11/3/15,109500000,Building,School Building,1,2313,1488,Carried
Van ISD,ISD,Van Zandt,11/3/15,13200000,Building,School building expansions,1,94,67,Carried
Waskom ISD,ISD,Harrison,11/3/15,13400000,Programs,"School buildings - new construction, renovation and additions",1,281,213,Carried
Alvin ISD,ISD,Brazoria,11/3/15,245000000,Building,School Building / Auditorium,1,4935,3409,Carried
Texline ISD,ISD,Dallam,11/3/15,2076000,Building,School Building,1,105,42,Carried
Mason ISD,ISD,Mason,11/3/15,4500000,Programs,"Construction, renovation and equipment of school buildings in the District",1,516,316,Carried
Marion ISD,ISD,Guadalupe,11/3/15,9990000,Building,School Building,1,584,380,Carried
Ysleta ISD,ISD,El Paso,11/3/15,430585998,Building,School Buildings,1,6317,4459,Carried
Quitman ISD,ISD,Wood,11/3/15,10500000,Programs,"School Buildings - Additions, renovations, capital improvements",1,403,210,Carried
Ingleside ISD,ISD,San Patricio,11/3/15,44000000,Building,School Building,1,335,273,Carried
Rockwall ISD,ISD,Rockwall,11/3/15,256820000,Programs,"School Buildings/Buses: New and renovated schools, maintenance, capital improvements, technology and security updates, new buses and sports fields, and a College and Career Academy.",1,5341,2840,Carried
Burkburnett ISD,ISD,Wichita,11/3/15,47100000,Building,School Building,1,1024,921,Carried
North East ISD,ISD,Bexar,11/3/15,499950000,Programs,"Add security check-in vestibules, expand wireless network, replace bleachers, expand/replace band halls and fine arts facilities, replace portable classrooms and renovate campus facilities.",1,19547,10216,Carried
Sunray ISD,ISD,Moore,11/3/15,5595000,Building,School Buildings & Buses,1,142,80,Carried
Highland Park ISDa,ISD,Dallas,11/3/15,361400000,Building,School Building,1,4542,3755,Carried
Godley ISD,ISD,Johnson,11/3/15,50000000,Building,School Building and Technology,1,58,46,Carried
Grand Prairie ISD,ISD,Dallas,11/3/15,65000000,Refund,Refunding,2,4046,1358,Carried
Taylor ISD,ISD,Williamson,11/3/15,21000000,Building,"Construction of new school, additions and athletics facilities",1,907,840,Carried
Waller ISD,ISD,Waller,11/3/15,71320000,Programs,School Building & Security,1,1562,887,Carried
Higgins ISD,ISD,Lipscomb,11/3/15,2000000,Other,School Building & Buses,1,52,36,Carried
Navarro ISD,ISD,Guadalupe,11/3/15,21000000,Building,"School Buildings - new construction, renovations, additions",1,674,219,Carried
Gruver ISD,ISD,Hansford,11/3/15,2500000,Building,School Building (Gymnasium) and Buses,1,216,89,Carried
Mabank ISD,ISD,Kaufman,11/3/15,10000000,Other,School Building & Security,1,863,309,Carried
Marion ISD,ISD,Guadalupe,11/3/15,1018000,Renovations,Stadium improvements,2,564,399,Carried
Jourdanton ISD,ISD,Atascosa,11/3/15,46000000,Building,"School Buildings:  Instructional/Campus Facilities construction ($17,919,000); Sports Facilities construction and renovation ($15,013,133) and Grounds and Services construction ($4,451,475).",1,447,279,Carried
Conroe ISD,ISD,Montgomery,11/3/15,487000000,Building,School Building,1,17886,8053,Carried
College Station ISD,ISD,Brazos,11/3/15,135900000,Building,School Building and Buses,1,3446,1310,Carried
Magnolia ISD,ISD,Montgomery,11/3/15,8000000,Building,Construct new District Conference Center and place turf on both High School football fields.,2,2795,2668,Carried
Dilley ISD,ISD,Frio,11/3/15,15000000,Other,School Building & Buses,1,156,67,Carried
Grand Prairie ISD,ISD,Dallas,11/3/15,91000000,Building,School Building,1,4119,1358,Carried
East Chambers ISD,ISD,Chambers,11/3/15,10000000,Building,School Building,1,304,191,Carried
Georgetown ISD,ISD,Williamson,11/3/15,160600000,Building,School Building,1,5825,3899,Carried
Dallas ISD,ISD,Dallas,11/3/15,1600000000,Building,School Building and Technology,1,24355,16046,Carried
Athens ISD,ISD,Henderson,11/3/15,59900000,Building,School Building,1,1049,588,Carried
Allen ISD,ISD,Collin,11/3/15,272580000,Building,School Building and Technology,1,5175,1725,Carried
Collinsville ISD,ISD,Grayson,11/3/15,8500000,Building,School Building,1,281,238,Carried
San Perlita ISD,ISD,Willacy,11/3/15,3000000,Building,School Building,1,93,14,Carried
Cleveland ISD,ISD,Liberty,11/3/15,35000000,Building,School Building,1,574,528,Carried
Canadian ISD,ISD,Hemphill,11/3/15,15000000,Other,School Building & Buses,1,352,109,Carried
Harris County FWSD 52,WD,Harris,11/3/15,10000000,Programs,Parks and recreational facilities and the refunding of any outstanding bonds.,2,421,568,Defeated
West Williamson County MUD 2,WD,Williamson,11/3/15,189082500,Refund,Refunding,4,1,0,Carried
Williams Ranch MUD 1,WD,Fort Bend,11/3/15,8100000,Refund,Parks and Recreation Refunding,4,1,0,Carried
Menard County WCID 1,WD,Menard,11/3/15,4700000,Other,Water,1,1,0,Carried
Montgomery County MUD 148,WD,Montgomery,11/3/15,200000000,Programs,Roads,2,2,0,Carried
Montgomery County MUD 148,WD,Montgomery,11/3/15,32000000,Programs,Parks and Recreational Facilities,3,2,0,Carried
Harris County MUD 231,WD,Harris,11/3/15,6000000,Programs,Road,3,1,0,Carried
Fulshear MUD 3A,WD,Fort Bend,11/3/15,164300000,Other,"Water, Sewer & Drainage",1,1,0,Carried
Wilmer MUD 1,WD,Dallas,11/3/15,32925240,Programs,"Water, Sewer, Drainage",1,1,0,Carried
Harris County WCID 001,WD,Harris,11/3/15,16000000,Programs,"Water, Sewer, Drainage",1,203,144,Carried
Conroe Municipal Management District 1,WD,Montgomery,11/3/15,187550000,Programs,Road,3,2,0,Carried
Greenwood UD,WD,Harris,11/3/15,3105000,Programs,"Park and Recreational Facilities - construction, repair and replacement of parks and recreational facilities and refunding of up to $3,105,000 of any outstanding bonds.",1,73,47,Carried
Williamson County MUD 32,WD,Williamson,11/3/15,14881900,Other,Parks & Recreation,2,1,0,Carried
Fort Bend County MUD 194,WD,Fort Bend,11/3/15,34275000,Refund,Refunding,1,16,15,Carried
West Harris County MUD 09,WD,Harris,11/3/15,24000000,Programs,"Water, Sewer, Drainage",1,421,92,Carried
Williamson County MUD 32,WD,Williamson,11/3/15,80000000,Other,"Water, Sewer, & Drainage",1,1,0,Carried
Harris County WCID 116,WD,Harris,11/3/15,19900000,Programs,"Future construction, renovations/rehabilitation and upgrades of its water and wastewater collection system",1,374,175,Carried
Harris County MUD 200,WD,Harris,11/3/15,29000000,Programs,"Water, Sewer, Drainage",1,252,232,Carried
Fort Bend County MUD 147,WD,Fort Bend,11/3/15,45000000,Other,"Water, Sewer, & Drainage",1,1,0,Carried
Fulshear MUD 3A,WD,Fort Bend,11/3/15,87900000,Other,Road,2,1,0,Carried
West Williamson County MUD 2,WD,Williamson,11/3/15,8745000,Other,Road,3,1,0,Carried
Lake View Management & Development District,WD,Henderson,11/3/15,134895400,Refund,Refunding,4,1,0,Carried
